/* DATA DESCRIPTION:
Citation:	Nicolaus, Marcel; Anhaus, Philipp; Hoppmann, Mario; Tao, Ran; Katlein, Christian (2024): Transmittance through sea ice from radiation station 2020R11 [dataset]. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.948827, 
	In: Nicolaus, M et al. (2024): Spectral radiation fluxes, albedo and transmittance from autonomous measurement from Radiation Station 2020R11, deployed during MOSAiC 2019/20 [dataset bundled publication]. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.948828
Abstract:	Solar radiation over and under sea ice was measured by radiation station 2020R11, an autonomous platform, installed on drifting Second-Year-Ice (SYI) in the Arctic Ocean during MOSAiC (Leg 2) 2019/20. The resulting time series describes radiation measurements as a function of place and time between 26 March 2020 and 01 August 2020 in sample intervals of 3 hours. The radiation measurements have been performed with spectral radiometers. All data are given in full spectral resolution interpolated to 1.0 nm, and integrated over the entire wavelength range (broadband, total: 320 to 950 nm). Two sensors, solar irradiance and upward reflected solar irradiance, were mounted on a on a platform about 1 m above the sea ice surface. The third sensor was mounted 0.5 m underneath the sea ice measuring the downward transmitted irradiance. Along with the radiation measurements, this autonomous platform consisted of a lightchain, which measured counts of red, green and blue light at 49 positions at hourly intervals. In addition, the evolution of snow height is measured at hourly intervals. All times are given in UTC.
Keyword(s):	autonomous platform; buoy; drift; lightchain; snow depth; solar radiation
Further details:	Buoy Deployment Report 2020R11. https://download.pangaea.de/reference/115456/attachments/2020R11_deployment.pdf
Project(s):	Current sea ice maps for Arctic and Antarctic (meereisportal.de) (URI: https://www.meereisportal.de/en/)
	Multidisciplinary drifting Observatory for the Study of Arctic Climate (MOSAiC) (URI: https://mosaic-expedition.org/)
	Sea Ice Physics @ AWI (AWI_SeaIce) (URI: https://www.awi.de/en/science/climate-sciences/sea-ice-physics.html)
Funding:	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: https://www.awi.de/), grant/award no. AFMOSAiC-1_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate
	Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven (AWI) (URI: https://www.awi.de/), grant/award no. AWI_PS122_00: Multidisciplinary drifting Observatory for the Study of Arctic Climate / MOSAiC
Coverage:	MEDIAN LATITUDE: 84.297156 * MEDIAN LONGITUDE: 15.216410 * SOUTH-BOUND LATITUDE: 83.694000 * WEST-BOUND LONGITUDE: 12.844700 * NORTH-BOUND LATITUDE: 85.839000 * EAST-BOUND LONGITUDE: 18.317800
	DATE/TIME START: 2020-03-27T09:03:50 * DATE/TIME END: 2020-08-01T09:02:02
	MINIMUM ELEVATION: -2586.3 m * MAXIMUM ELEVATION: -2586.3 m
Event(s):	PS122/3_28-55 (2020R11) * LATITUDE START: 85.982218 * LONGITUDE START: 13.088808 * LATITUDE END: 78.802415 * LONGITUDE END: -2.393845 * DATE/TIME START: 2020-03-26T14:55:00 * DATE/TIME END: 2020-08-01T10:00:00 * O2A Registry URI: https://registry.o2a-data.de/items/4335 * LOCATION: Arctic Ocean * CAMPAIGN: PS122/3 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Radiation Station (RAD_S)
	PS122/4_43-158 (2020R11) * LATITUDE: 78.802415 * LONGITUDE: -2.393845 * DATE/TIME: 2020-08-01T10:00:00 * ELEVATION: -2586.3 m * O2A Registry URI: https://registry.o2a-data.de/items/4335 * LOCATION: Arctic Ocean * CAMPAIGN: PS122/4 (MOSAiC20192020) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Radiation Station (RAD_S) * COMMENT: recovery
Comment:	The data set has been processed and contains quality flags for different kinds for erroneous data. Flag values are the sum of individual error codes. The value of 0 refers to no error. Quality flag, position: The geographic position is flagged +1 if the drift velocity, as derived from the GPS longitude and latitude, exceeds a threshold of 10 deg latitude or 50 deg longitude per time step; +2 if the position exceeds extreme values, such as longitude > 360 deg; +4 if the position is exactly 0.0. Quality flag, sun: If the suns position is close to the horizon, the radiometers measure a very noisy signal. Radiometer measurements and variables which are computed from them are flagged +1 if the sun elevation is below 10 degrees; +2 if the broad band albedo exceeds the threshold 1.05 .
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Nicolaus, Marcel (https://orcid.org/0000-0003-0903-1746, marcel.nicolaus@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/marcel-nicolaus.html)
	LATITUDE (Latitude) * GEOCODE * PI: Nicolaus, Marcel (https://orcid.org/0000-0003-0903-1746, marcel.nicolaus@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/marcel-nicolaus.html)
	LONGITUDE (Longitude) * GEOCODE * PI: Nicolaus, Marcel (https://orcid.org/0000-0003-0903-1746, marcel.nicolaus@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/marcel-nicolaus.html)
	Quality flag, sun elevation (QF sun) * PI: Nicolaus, Marcel (https://orcid.org/0000-0003-0903-1746, marcel.nicolaus@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/marcel-nicolaus.html)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels) * Processing Level: PANGAEA data processing level 2 (URI: https://wiki.pangaea.de/wiki/Processing_levels#PANGAEA_data_processing_level_2)
Size:	2875 data points
*/
Date/Time	Latitude	Longitude	QF sun
2020-05-03T11:02:12	84.378	14.6095	0
2020-05-03T12:02:10	84.377	14.6057	0
2020-05-03T13:02:10	84.377	14.6057	0
2020-05-03T14:02:15	84.377	14.6057	0
2020-05-03T15:02:09	84.377	14.6067	0
2020-05-03T16:02:09	84.377	14.6067	0
2020-05-03T17:02:10	84.377	14.6067	0
2020-05-03T18:02:10	84.376	14.6082	0
2020-05-03T19:02:10	84.376	14.6082	0
2020-05-03T20:02:15	84.376	14.6082	0
2020-05-03T21:02:09	84.375	14.6090	0
2020-05-03T22:02:14	84.375	14.6090	0
2020-05-03T23:02:10	84.375	14.6090	0
2020-05-04T00:02:12	84.375	14.6090	0
2020-05-04T01:02:45	84.374	14.6096	0
2020-05-04T02:02:10	84.374	14.6096	0
2020-05-04T03:02:39	84.374	14.6096	0
2020-05-04T04:02:10	84.371	14.6060	0
2020-05-04T05:03:40	84.371	14.6060	0
2020-05-04T06:02:10	84.371	14.6060	0
2020-05-04T07:03:42	84.369	14.6003	0
2020-05-04T08:02:10	84.369	14.6003	0
2020-05-04T09:02:10	84.369	14.6003	0
2020-05-04T10:02:15	84.366	14.5904	0
2020-05-04T11:02:45	84.366	14.5904	0
2020-05-04T12:02:10	84.366	14.5904	0
2020-05-04T13:02:30	84.362	14.5854	0
2020-05-04T14:02:45	84.362	14.5854	0
2020-05-04T15:02:09	84.362	14.5854	0
2020-05-04T16:02:09	84.359	14.5790	0
2020-05-04T17:02:10	84.359	14.5790	0
2020-05-04T18:02:09	84.359	14.5790	0
2020-05-04T19:02:12	84.357	14.5746	0
2020-05-04T20:02:14	84.357	14.5746	0
2020-05-04T21:02:10	84.357	14.5746	0
2020-05-04T22:02:16	84.354	14.5752	0
2020-05-04T23:02:17	84.354	14.5752	0
2020-05-05T00:02:39	84.354	14.5752	0
2020-05-05T03:05:28	84.352	14.5801	0
2020-05-05T04:02:09	84.352	14.5801	0
2020-05-05T05:03:38	84.352	14.5801	0
2020-05-05T06:02:09	84.350	14.5871	0
2020-05-05T07:02:10	84.350	14.5871	0
2020-05-05T08:02:10	84.350	14.5871	0
2020-05-05T08:43:58	84.348	14.5956	0
2020-05-05T09:20:47	84.348	14.5956	0
2020-05-05T10:02:09	84.348	14.5956	0
2020-05-05T13:03:14	84.346	14.6044	0
2020-05-05T14:02:10	84.346	14.6044	0
2020-05-05T15:02:09	84.346	14.6044	0
2020-05-05T16:02:10	84.346	14.6044	0
2020-05-05T17:02:09	84.344	14.6132	0
2020-05-05T18:02:10	84.344	14.6132	0
2020-05-05T19:02:14	84.344	14.6132	0
2020-05-05T21:03:11	84.341	14.6206	0
2020-05-05T22:02:09	84.341	14.6206	0
2020-05-05T23:02:09	84.341	14.6206	0
2020-05-06T00:02:10	84.338	14.6248	0
2020-05-06T03:03:40	84.338	14.6248	0
2020-05-06T04:02:10	84.338	14.6248	0
2020-05-06T05:02:09	84.336	14.6273	0
2020-05-06T06:02:10	84.336	14.6273	0
2020-05-06T07:03:35	84.336	14.6273	0
2020-05-06T08:02:14	84.333	14.6283	0
2020-05-06T09:02:10	84.333	14.6283	0
2020-05-06T10:02:09	84.333	14.6283	0
2020-05-06T11:02:09	84.331	14.6307	0
2020-05-06T12:02:09	84.331	14.6307	0
2020-05-06T13:02:10	84.331	14.6307	0
2020-05-06T14:02:10	84.329	14.6350	0
2020-05-06T15:02:10	84.329	14.6350	0
2020-05-06T16:02:09	84.329	14.6350	0
2020-05-06T17:02:09	84.326	14.6429	0
2020-05-06T18:02:09	84.326	14.6429	0
2020-05-06T19:02:09	84.326	14.6429	0
2020-05-06T20:02:09	84.324	14.6538	0
2020-05-06T21:02:10	84.324	14.6538	0
2020-05-06T22:02:09	84.324	14.6538	0
2020-05-06T23:02:16	84.321	14.6665	0
2020-05-07T00:02:10	84.321	14.6665	0
2020-05-07T01:03:03	84.321	14.6665	0
2020-05-07T02:02:09	84.319	14.6792	0
2020-05-07T03:02:09	84.319	14.6792	0
2020-05-07T04:02:09	84.319	14.6792	0
2020-05-07T05:03:40	84.317	14.6910	0
2020-05-07T06:02:10	84.317	14.6910	0
2020-05-07T07:02:09	84.317	14.6910	0
2020-05-07T08:02:10	84.315	14.6999	0
2020-05-07T09:02:10	84.315	14.6999	0
2020-05-07T10:02:09	84.315	14.6999	0
2020-05-07T11:03:39	84.312	14.7035	0
2020-05-07T12:02:09	84.312	14.7035	0
2020-05-07T13:02:09	84.312	14.7035	0
2020-05-07T14:02:09	84.310	14.7049	0
2020-05-07T15:02:09	84.310	14.7049	0
2020-05-07T16:02:14	84.310	14.7049	0
2020-05-07T17:02:39	84.308	14.7061	0
2020-05-07T18:02:09	84.308	14.7061	0
2020-05-07T19:02:09	84.308	14.7061	0
2020-05-07T20:02:10	84.306	14.7023	0
2020-05-07T21:03:32	84.306	14.7023	0
2020-05-07T22:02:13	84.306	14.7023	0
2020-05-07T23:02:34	84.303	14.6969	0
2020-05-08T00:02:44	84.303	14.6969	0
2020-05-08T01:02:39	84.303	14.6969	0
2020-05-08T02:02:10	84.300	14.6918	0
2020-05-08T03:03:37	84.300	14.6918	0
2020-05-08T04:02:09	84.300	14.6918	0
2020-05-08T05:02:09	84.298	14.6895	0
2020-05-08T06:02:09	84.298	14.6895	0
2020-05-08T07:02:10	84.298	14.6895	0
2020-05-08T08:02:10	84.295	14.6885	0
2020-05-08T09:02:15	84.295	14.6885	0
2020-05-08T10:02:09	84.295	14.6885	0
2020-05-08T11:02:11	84.293	14.6880	0
2020-05-08T12:02:15	84.293	14.6880	0
2020-05-08T13:02:09	84.293	14.6880	0
2020-05-08T14:02:15	84.291	14.6875	0
2020-05-08T15:02:10	84.291	14.6875	0
2020-05-08T16:02:10	84.291	14.6875	0
2020-05-08T17:02:09	84.289	14.6868	0
2020-05-08T18:02:09	84.289	14.6868	0
2020-05-08T19:02:09	84.289	14.6868	0
2020-05-08T20:02:14	84.287	14.6852	0
2020-05-08T21:02:15	84.287	14.6852	0
2020-05-08T22:02:09	84.287	14.6852	0
2020-05-08T23:02:15	84.285	14.6820	0
2020-05-09T00:02:15	84.285	14.6820	0
2020-05-09T01:02:15	84.285	14.6820	0
2020-05-09T02:02:09	84.283	14.6777	0
2020-05-09T03:04:42	84.283	14.6777	0
2020-05-09T04:02:10	84.283	14.6777	0
2020-05-09T05:02:09	84.281	14.6727	0
2020-05-09T06:02:10	84.281	14.6727	0
2020-05-09T07:02:10	84.281	14.6727	0
2020-05-09T08:02:14	84.279	14.6673	0
2020-05-09T09:02:09	84.279	14.6673	0
2020-05-09T10:02:09	84.279	14.6673	0
2020-05-09T11:02:10	84.278	14.6630	0
2020-05-09T12:02:09	84.278	14.6630	0
2020-05-09T13:02:09	84.278	14.6630	0
2020-05-09T14:02:09	84.276	14.6621	0
2020-05-09T15:02:45	84.276	14.6621	0
2020-05-09T16:02:09	84.276	14.6621	0
2020-05-09T17:02:10	84.275	14.6634	0
2020-05-09T18:02:10	84.275	14.6634	0
2020-05-09T19:02:17	84.275	14.6634	0
2020-05-09T20:02:34	84.274	14.6658	0
2020-05-09T21:02:15	84.274	14.6658	0
2020-05-09T22:02:33	84.274	14.6658	0
2020-05-09T23:02:09	84.274	14.6707	0
2020-05-10T00:02:10	84.274	14.6707	0
2020-05-10T01:02:09	84.274	14.6707	0
2020-05-10T02:02:10	84.274	14.6761	0
2020-05-10T03:02:10	84.274	14.6761	0
2020-05-10T04:02:15	84.274	14.6761	0
2020-05-10T05:02:15	84.274	14.6810	0
2020-05-10T06:02:09	84.274	14.6810	0
2020-05-10T07:02:24	84.274	14.6880	0
2020-05-10T08:02:39	84.274	14.6880	0
2020-05-10T09:02:17	84.274	14.6880	0
2020-05-10T10:02:10	84.274	14.6899	0
2020-05-10T11:02:33	84.274	14.6899	0
2020-05-10T12:02:27	84.274	14.6916	0
2020-05-10T13:02:10	84.274	14.6916	0
2020-05-10T14:02:15	84.274	14.6916	0
2020-05-10T15:02:39	84.273	14.6936	0
2020-05-10T16:02:10	84.273	14.6936	0
2020-05-10T16:43:52	84.273	14.6936	0
2020-05-10T17:20:38	84.273	14.6981	0
2020-05-10T18:02:09	84.273	14.6981	0
2020-05-10T21:03:21	84.273	14.6981	0
2020-05-10T22:02:10	84.272	14.7034	0
2020-05-10T23:02:09	84.272	14.7034	0
2020-05-11T00:02:09	84.272	14.7034	0
2020-05-11T01:02:10	84.271	14.7094	0
2020-05-11T02:02:09	84.271	14.7094	0
2020-05-11T03:02:09	84.271	14.7094	0
2020-05-11T04:02:10	84.270	14.7171	0
2020-05-11T05:02:09	84.270	14.7171	0
2020-05-11T06:02:10	84.270	14.7171	0
2020-05-11T07:02:16	84.270	14.7256	0
2020-05-11T08:02:32	84.270	14.7256	0
2020-05-11T09:02:09	84.270	14.7256	0
2020-05-11T10:02:10	84.269	14.7338	0
2020-05-11T11:02:09	84.269	14.7338	0
2020-05-11T12:02:10	84.269	14.7338	0
2020-05-11T13:02:10	84.269	14.7407	0
2020-05-11T14:02:09	84.269	14.7407	0
2020-05-11T15:02:19	84.269	14.7407	0
2020-05-11T16:02:09	84.270	14.7467	0
2020-05-11T17:02:09	84.270	14.7467	0
2020-05-11T18:02:09	84.270	14.7467	0
2020-05-11T19:02:10	84.270	14.7523	0
2020-05-11T20:02:09	84.270	14.7523	0
2020-05-11T21:02:09	84.270	14.7523	0
2020-05-11T22:02:09	84.270	14.7572	0
2020-05-11T23:02:09	84.270	14.7572	0
2020-05-12T00:02:15	84.270	14.7605	0
2020-05-12T03:02:56	84.270	14.7605	0
2020-05-12T04:02:09	84.270	14.7640	0
2020-05-12T05:02:09	84.270	14.7640	0
2020-05-12T06:02:15	84.270	14.7640	0
2020-05-12T07:02:10	84.270	14.7679	0
2020-05-12T08:02:09	84.270	14.7679	0
2020-05-12T09:02:10	84.270	14.7679	0
2020-05-12T10:02:10	84.270	14.7738	0
2020-05-12T11:02:17	84.270	14.7738	0
2020-05-12T12:02:33	84.270	14.7738	0
2020-05-12T13:02:10	84.270	14.7812	0
2020-05-12T14:02:14	84.270	14.7812	0
2020-05-12T15:02:23	84.270	14.7812	0
2020-05-12T16:02:12	84.270	14.7921	0
2020-05-12T17:02:09	84.270	14.7921	0
2020-05-12T18:02:09	84.270	14.7921	0
2020-05-12T19:02:15	84.270	14.8010	0
2020-05-12T20:02:13	84.270	14.8010	0
2020-05-12T21:02:10	84.270	14.8010	0
2020-05-12T22:02:10	84.270	14.8131	0
2020-05-13T00:02:14	84.270	14.8131	0
2020-05-13T01:04:24	84.270	14.8131	0
2020-05-13T02:02:09	84.271	14.8268	0
2020-05-13T03:02:10	84.271	14.8268	0
2020-05-13T04:02:14	84.271	14.8268	0
2020-05-13T07:03:04	84.271	14.8405	0
2020-05-13T08:02:10	84.271	14.8405	0
2020-05-13T09:02:10	84.271	14.8405	0
2020-05-13T10:02:09	84.271	14.8551	0
2020-05-13T11:02:09	84.271	14.8551	0
2020-05-13T12:02:15	84.271	14.8551	0
2020-05-13T13:02:10	84.272	14.8699	0
2020-05-13T14:02:09	84.272	14.8699	0
2020-05-13T15:02:11	84.272	14.8699	0
2020-05-13T16:02:14	84.272	14.8835	0
2020-05-13T18:03:44	84.272	14.8835	0
2020-05-13T19:02:10	84.272	14.8835	0
2020-05-13T20:02:15	84.273	14.8954	0
2020-05-13T21:02:10	84.273	14.8954	0
2020-05-13T22:02:10	84.273	14.8954	0
2020-05-13T23:02:34	84.274	14.9072	0
2020-05-14T00:02:45	84.274	14.9072	0
2020-05-14T01:02:10	84.274	14.9072	0
2020-05-14T02:02:12	84.274	14.9155	0
2020-05-14T03:02:14	84.274	14.9155	0
2020-05-14T04:02:15	84.274	14.9155	0
2020-05-14T05:02:09	84.274	14.9215	0
2020-05-14T06:02:09	84.274	14.9215	0
2020-05-14T07:05:07	84.274	14.9215	0
2020-05-14T08:02:09	84.275	14.9282	0
2020-05-14T09:02:09	84.275	14.9282	0
2020-05-14T10:02:09	84.275	14.9282	0
2020-05-14T11:02:10	84.276	14.9332	0
2020-05-14T12:02:06	84.276	14.9332	0
2020-05-14T13:02:10	84.276	14.9332	0
2020-05-14T14:02:10	84.277	14.9386	0
2020-05-14T15:02:09	84.277	14.9386	0
2020-05-14T16:02:10	84.277	14.9386	0
2020-05-14T17:02:10	84.278	14.9420	0
2020-05-14T18:02:10	84.278	14.9420	0
2020-05-14T19:02:09	84.278	14.9420	0
2020-05-14T20:02:15	84.279	14.9460	0
2020-05-14T23:03:10	84.279	14.9460	0
2020-05-15T00:02:10	84.279	14.9460	0
2020-05-15T01:02:10	84.279	14.9460	0
2020-05-15T02:02:09	84.281	14.9472	0
2020-05-15T03:02:10	84.281	14.9472	0
2020-05-15T04:02:15	84.281	14.9472	0
2020-05-15T05:02:10	84.283	14.9465	0
2020-05-15T06:02:09	84.283	14.9465	0
2020-05-15T07:02:10	84.283	14.9465	0
2020-05-15T08:02:15	84.285	14.9444	0
2020-05-15T09:02:10	84.285	14.9444	0
2020-05-15T10:02:10	84.285	14.9444	0
2020-05-15T11:02:11	84.287	14.9404	0
2020-05-15T12:02:10	84.287	14.9404	0
2020-05-15T13:02:06	84.287	14.9404	0
2020-05-15T14:02:10	84.289	14.9351	0
2020-05-15T17:03:11	84.289	14.9351	0
2020-05-15T18:02:10	84.289	14.9351	0
2020-05-15T19:02:09	84.291	14.9263	0
2020-05-15T20:02:15	84.291	14.9263	0
2020-05-15T21:02:10	84.291	14.9263	0
2020-05-15T22:02:09	84.293	14.9153	0
2020-05-15T23:02:10	84.293	14.9153	0
2020-05-16T00:02:15	84.293	14.9153	0
2020-05-16T01:02:09	84.296	14.9020	0
2020-05-16T02:02:09	84.296	14.9020	0
2020-05-16T03:02:10	84.296	14.9020	0
2020-05-16T04:02:15	84.298	14.8865	0
2020-05-16T05:02:39	84.298	14.8865	0
2020-05-16T06:02:09	84.298	14.8865	0
2020-05-16T07:02:09	84.301	14.8689	0
2020-05-16T08:02:09	84.301	14.8689	0
2020-05-16T09:02:09	84.301	14.8689	0
2020-05-16T10:02:09	84.303	14.8481	0
2020-05-16T11:02:11	84.303	14.8481	0
2020-05-16T12:02:10	84.303	14.8481	0
2020-05-16T13:03:27	84.306	14.8241	0
2020-05-16T14:02:10	84.306	14.8241	0
2020-05-16T14:44:01	84.306	14.8241	0
2020-05-16T15:20:27	84.309	14.7982	0
2020-05-16T16:02:19	84.309	14.7982	0
2020-05-16T17:02:10	84.309	14.7982	0
2020-05-16T18:02:09	84.311	14.7688	0
2020-05-16T19:02:09	84.311	14.7688	0
2020-05-16T20:02:09	84.311	14.7688	0
2020-05-16T21:02:09	84.314	14.7357	0
2020-05-16T22:02:10	84.314	14.7357	0
2020-05-16T23:02:16	84.314	14.7357	0
2020-05-17T00:02:10	84.316	14.6991	0
2020-05-17T01:02:09	84.316	14.6991	0
2020-05-17T02:02:09	84.316	14.6991	0
2020-05-17T03:02:10	84.318	14.6525	0
2020-05-17T04:02:10	84.318	14.6525	0
2020-05-17T05:02:09	84.318	14.6525	0
2020-05-17T06:02:09	84.320	14.6052	0
2020-05-17T07:02:09	84.320	14.6052	0
2020-05-17T08:02:09	84.320	14.6052	0
2020-05-17T09:03:41	84.321	14.5596	0
2020-05-17T10:02:09	84.321	14.5596	0
2020-05-17T11:02:09	84.321	14.5596	0
2020-05-17T12:02:10	84.322	14.5171	0
2020-05-17T13:02:10	84.322	14.5171	0
2020-05-17T14:02:09	84.322	14.5171	0
2020-05-17T15:02:15	84.321	14.4784	0
2020-05-17T16:02:09	84.321	14.4784	0
2020-05-17T17:02:10	84.321	14.4784	0
2020-05-17T18:02:10	84.321	14.4409	0
2020-05-17T19:02:09	84.321	14.4409	0
2020-05-17T20:02:09	84.320	14.4046	0
2020-05-17T21:02:09	84.320	14.4046	0
2020-05-17T22:02:10	84.320	14.4046	0
2020-05-17T23:02:09	84.319	14.3695	0
2020-05-18T00:02:10	84.319	14.3695	0
2020-05-18T01:02:10	84.319	14.3695	0
2020-05-18T02:02:10	84.318	14.3372	0
2020-05-18T03:02:10	84.318	14.3372	0
2020-05-18T04:02:09	84.318	14.3372	0
2020-05-18T05:02:09	84.317	14.3053	0
2020-05-18T06:02:09	84.317	14.3053	0
2020-05-18T07:02:10	84.317	14.3053	0
2020-05-18T08:02:09	84.317	14.2852	0
2020-05-18T09:02:09	84.317	14.2852	0
2020-05-18T10:02:05	84.317	14.2852	0
2020-05-18T11:02:10	84.316	14.2683	0
2020-05-18T12:02:10	84.316	14.2683	0
2020-05-18T13:02:17	84.316	14.2683	0
2020-05-18T14:02:14	84.315	14.2492	0
2020-05-18T15:02:15	84.315	14.2492	0
2020-05-18T16:02:10	84.315	14.2492	0
2020-05-18T17:02:10	84.314	14.2227	0
2020-05-18T18:02:09	84.314	14.2227	0
2020-05-18T19:02:15	84.314	14.2227	0
2020-05-18T20:02:10	84.313	14.1944	0
2020-05-18T21:02:18	84.311	14.1627	0
2020-05-18T22:02:15	84.311	14.1627	0
2020-05-18T23:02:10	84.310	14.1319	0
2020-05-19T00:02:09	84.310	14.1319	0
2020-05-19T01:02:09	84.309	14.1006	0
2020-05-19T02:02:09	84.309	14.1006	0
2020-05-19T03:02:09	84.309	14.1006	0
2020-05-19T04:02:15	84.308	14.0699	0
2020-05-19T05:02:10	84.308	14.0699	0
2020-05-19T06:02:09	84.308	14.0450	0
2020-05-19T07:02:20	84.308	14.0450	0
2020-05-19T08:02:33	84.308	14.0450	0
2020-05-19T09:02:10	84.307	14.0192	0
2020-05-19T10:02:09	84.307	14.0192	0
2020-05-19T12:02:33	84.307	14.0192	0
2020-05-19T13:03:11	84.307	13.9920	0
2020-05-19T14:02:09	84.307	13.9920	0
2020-05-19T15:02:09	84.307	13.9920	0
2020-05-19T16:02:15	84.307	13.9651	0
2020-05-19T17:02:09	84.307	13.9651	0
2020-05-19T18:02:10	84.307	13.9651	0
2020-05-19T19:02:15	84.307	13.9371	0
2020-05-19T20:02:10	84.307	13.9371	0
2020-05-19T23:03:09	84.307	13.9371	0
2020-05-20T00:02:10	84.307	13.9091	0
2020-05-20T01:02:10	84.307	13.9091	0
2020-05-20T02:02:10	84.307	13.9091	0
2020-05-20T03:02:15	84.307	13.8794	0
2020-05-20T04:02:10	84.307	13.8794	0
2020-05-20T05:04:02	84.307	13.8794	0
2020-05-20T06:02:10	84.307	13.8488	0
2020-05-20T07:02:10	84.307	13.8488	0
2020-05-20T08:02:15	84.307	13.8488	0
2020-05-20T09:02:10	84.306	13.8146	0
2020-05-20T10:02:10	84.306	13.8146	0
2020-05-20T11:02:09	84.306	13.8146	0
2020-05-20T12:02:14	84.305	13.7777	0
2020-05-20T13:02:10	84.305	13.7777	0
2020-05-20T14:02:09	84.305	13.7777	0
2020-05-20T15:02:09	84.304	13.7413	0
2020-05-20T16:02:10	84.304	13.7413	0
2020-05-20T19:02:56	84.304	13.7413	0
2020-05-20T20:02:10	84.303	13.7051	0
2020-05-20T21:02:09	84.303	13.7051	0
2020-05-20T22:02:09	84.303	13.7051	0
2020-05-20T23:02:09	84.301	13.6689	0
2020-05-21T00:02:15	84.301	13.6689	0
2020-05-21T01:02:09	84.301	13.6689	0
2020-05-21T02:02:10	84.299	13.6349	0
2020-05-21T03:02:10	84.299	13.6349	0
2020-05-21T04:02:14	84.299	13.6349	0
2020-05-21T05:02:09	84.297	13.6021	0
2020-05-21T06:02:09	84.297	13.6021	0
2020-05-21T07:02:16	84.297	13.6021	0
2020-05-21T08:02:15	84.295	13.5707	0
2020-05-21T09:02:10	84.295	13.5707	0
2020-05-21T10:02:09	84.295	13.5707	0
2020-05-21T11:03:33	84.293	13.5396	0
2020-05-21T12:02:10	84.293	13.5396	0
2020-05-21T13:02:10	84.293	13.5396	0
2020-05-21T14:02:10	84.291	13.5086	0
2020-05-21T15:02:10	84.291	13.5086	0
2020-05-21T16:02:15	84.291	13.5086	0
2020-05-21T17:02:09	84.288	13.4738	2
2020-05-21T18:02:09	84.288	13.4738	0
2020-05-21T19:02:26	84.288	13.4738	0
2020-05-21T20:02:33	84.286	13.4343	0
2020-05-21T21:02:39	84.286	13.4343	0
2020-05-21T22:02:09	84.286	13.4343	0
2020-05-21T23:02:10	84.284	13.3899	0
2020-05-22T00:02:14	84.284	13.3899	0
2020-05-22T01:02:10	84.284	13.3899	0
2020-05-22T02:02:10	84.283	13.3396	0
2020-05-22T05:03:07	84.283	13.3396	0
2020-05-22T06:02:09	84.283	13.3396	0
2020-05-22T09:03:13	84.283	13.2882	0
2020-05-22T10:02:09	84.283	13.2882	0
2020-05-22T11:02:09	84.283	13.2882	0
2020-05-22T12:02:15	84.284	13.2372	2
2020-05-22T13:02:15	84.284	13.2372	0
2020-05-22T14:02:09	84.284	13.2372	0
2020-05-22T15:02:10	84.286	13.1929	0
2020-05-22T16:02:15	84.286	13.1929	0
2020-05-22T17:02:09	84.286	13.1929	0
2020-05-22T18:02:09	84.289	13.1561	0
2020-05-22T19:02:09	84.289	13.1561	0
2020-05-22T20:02:14	84.289	13.1561	0
2020-05-22T21:02:09	84.292	13.1255	0
2020-05-22T22:02:09	84.292	13.1255	0
2020-05-22T23:02:10	84.292	13.1255	0
2020-05-23T00:02:09	84.296	13.1024	0
2020-05-23T01:02:09	84.296	13.1024	0
2020-05-23T02:02:10	84.296	13.1024	0
2020-05-23T03:02:15	84.300	13.0848	0
2020-05-23T04:02:14	84.300	13.0848	0
2020-05-23T07:03:09	84.300	13.0848	0
2020-05-23T08:02:09	84.305	13.0712	0
2020-05-23T09:02:09	84.305	13.0712	0
2020-05-23T10:02:09	84.305	13.0712	0
2020-05-23T11:02:09	84.311	13.0618	0
2020-05-23T12:02:09	84.311	13.0618	0
2020-05-23T13:02:09	84.311	13.0618	0
2020-05-23T14:02:10	84.316	13.0571	0
2020-05-23T15:02:09	84.316	13.0571	0
2020-05-23T16:02:10	84.316	13.0571	0
2020-05-23T17:02:10	84.321	13.0555	0
2020-05-23T18:02:09	84.321	13.0555	0
2020-05-23T19:02:15	84.321	13.0555	0
2020-05-23T20:02:10	84.326	13.0557	0
2020-05-23T21:02:10	84.326	13.0557	0
